,order_id,order_placement_date,customer_id,customer_name,city,product_id,product_name,category,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,Item_In_Full,Item_On_Time,Item_On_Time_In_Full,ord_on_time,ord_in_full,ord_otif,Amount_INR
4277,FMR315403503,2025-03-14,789403,Propel Mart,Vadodara,25891401,AM Curd 250,Dairy,411,2025-03-15,2025-03-15,411,1,1,1,1,0,0,50.0
4278,FMR317403502,2025-03-14,789403,Propel Mart,Vadodara,25891401,AM Curd 250,Dairy,449,2025-03-17,2025-03-17,427,0,1,0,1,0,0,50.0
4279,FMR315220603,2025-03-14,789220,ShopRite,"New Jersey, US",25891603,AM Tea 100,beverages,110,2025-03-15,2025-03-15,88,0,1,0,1,0,0,7423.68
4280,FMR317220603,2025-03-14,789220,ShopRite,"New Jersey, US",25891603,AM Tea 100,beverages,170,2025-03-17,2025-03-17,170,1,1,1,1,1,1,14341.2
4281,FMR316720603,2025-03-14,789720,Colonial Farms,"New Jersey, US",25891603,AM Tea 100,beverages,109,2025-03-16,2025-03-16,109,1,1,1,1,1,1,9195.24
4282,FMR316221603,2025-03-14,789221,Atlas Stores,Ahmedabad,25891603,AM Tea 100,beverages,135,2025-03-16,2025-03-16,128,0,1,0,1,0,0,45.0
4283,FMR317401603,2025-03-14,789401,Wegmans,"New Jersey, US",25891603,AM Tea 100,beverages,146,2025-03-17,2025-03-17,146,1,1,1,1,1,1,12316.56
4284,FMR316403603,2025-03-14,789403,Propel Mart,Vadodara,25891603,AM Tea 100,beverages,78,2025-03-16,2025-03-16,78,1,1,1,1,1,1,45.0
4285,FMR316622603,2025-03-14,789622,Expert Mart,Vadodara,25891603,AM Tea 100,beverages,164,2025-03-16,2025-03-16,164,1,1,1,1,0,0,45.0
4286,FMR315903603,2025-03-14,789903,Elite Mart,Vadodara,25891603,AM Tea 100,beverages,147,2025-03-15,2025-03-15,147,1,1,1,1,0,0,45.0
4287,FMR316902603,2025-03-14,789902,Elite Mart,Ahmedabad,25891603,AM Tea 100,beverages,154,2025-03-16,2025-03-16,154,1,1,1,1,0,0,45.0
4288,FMR317902603,2025-03-14,789902,Elite Mart,Ahmedabad,25891603,AM Tea 100,beverages,156,2025-03-17,2025-03-16,156,1,1,1,1,1,1,45.0
4289,FMR317703603,2025-03-14,789703,Sorefoz Mart,Vadodara,25891603,AM Tea 100,beverages,178,2025-03-17,2025-03-19,178,1,0,0,0,1,0,45.0
4290,FMR317303603,2025-03-14,789303,Expression Stores,Vadodara,25891603,AM Tea 100,beverages,186,2025-03-17,2025-03-17,186,1,1,1,1,0,0,45.0
4291,FMR316321603,2025-03-14,789321,Chiptec Stores,Ahmedabad,25891603,AM Tea 100,beverages,52,2025-03-16,2025-03-17,49,0,0,0,0,0,0,45.0
4292,FMR316621603,2025-03-14,789621,Expert Mart,Ahmedabad,25891603,AM Tea 100,beverages,93,2025-03-16,2025-03-16,93,1,1,1,1,0,0,45.0
4293,FMR315102203,2025-03-14,789102,Vijay Stores,Ahmedabad,25891202,AM Butter 250,Dairy,209,2025-03-15,2025-03-15,167,0,1,0,1,0,0,150.0
4294,FMR315501601,2025-03-14,789501,Best Market,"New Jersey, US",25891202,AM Butter 250,Dairy,365,2025-03-15,2025-03-15,365,1,1,1,1,1,1,123165.6
4295,FMR317702202,2025-03-14,789702,Sorefoz Mart,Ahmedabad,25891202,AM Butter 250,Dairy,289,2025-03-17,2025-03-18,289,1,0,0,0,1,0,150.0
4296,FMR316122503,2025-03-14,789122,Coolblue,Vadodara,25891202,AM Butter 250,Dairy,293,2025-03-16,2025-03-17,278,0,0,0,0,0,0,150.0
4297,FMR317122202,2025-03-14,789122,Coolblue,Vadodara,25891202,AM Butter 250,Dairy,264,2025-03-17,2025-03-18,251,0,0,0,0,0,0,150.0
4298,FMR315420202,2025-03-14,789420,Lidl,"New Jersey, US",25891202,AM Butter 250,Dairy,416,2025-03-15,2025-03-16,395,0,0,0,0,0,0,133288.8
4299,FMR316301502,2025-03-14,789301,Foodtown,"New Jersey, US",25891202,AM Butter 250,Dairy,302,2025-03-16,2025-03-16,302,1,1,1,1,1,1,101906.88
4300,FMR317422302,2025-03-14,789422,Lotus Mart,Vadodara,25891202,AM Butter 250,Dairy,215,2025-03-17,2025-03-17,193,0,1,0,1,0,0,150.0
4301,FMR315720501,2025-03-14,789720,Colonial Farms,"New Jersey, US",25891202,AM Butter 250,Dairy,172,2025-03-15,2025-03-15,172,1,1,1,1,1,1,58039.68
4302,FMR315621403,2025-03-14,789621,Expert Mart,Ahmedabad,25891202,AM Butter 250,Dairy,191,2025-03-15,2025-03-15,172,0,1,0,1,0,0,150.0
4303,FMR315202602,2025-03-14,789202,Rel Fresh,Ahmedabad,25891202,AM Butter 250,Dairy,135,2025-03-15,2025-03-15,135,1,1,1,1,1,1,150.0
4304,FMR317202202,2025-03-14,789202,Rel Fresh,Ahmedabad,25891202,AM Butter 250,Dairy,122,2025-03-17,2025-03-17,122,1,1,1,1,1,1,150.0
4305,FMR316121202,2025-03-14,789121,Coolblue,Ahmedabad,25891202,AM Butter 250,Dairy,315,2025-03-16,2025-03-18,315,1,0,0,0,1,0,150.0
4306,FMR317603303,2025-03-14,789603,Info Stores,Vadodara,25891303,AM Ghee 100,Dairy,25,2025-03-17,2025-03-20,25,1,0,0,0,1,0,90.0
4307,FMR315201602,2025-03-14,789201,Rel Fresh,"New Jersey, US",25891303,AM Ghee 100,Dairy,91,2025-03-15,2025-03-15,91,1,1,1,1,0,0,23030.28
4308,FMR317102401,2025-03-14,789102,Vijay Stores,Ahmedabad,25891303,AM Ghee 100,Dairy,84,2025-03-17,2025-03-18,84,1,0,0,0,1,0,90.0
4309,FMR315303501,2025-03-14,789303,Expression Stores,Vadodara,25891303,AM Ghee 100,Dairy,83,2025-03-15,2025-03-15,83,1,1,1,1,1,1,90.0
4310,FMR317622602,2025-03-14,789622,Expert Mart,Vadodara,25891303,AM Ghee 100,Dairy,63,2025-03-17,2025-03-17,63,1,1,1,1,0,0,90.0
4311,FMR315520303,2025-03-14,789520,Fairway Market,"New Jersey, US",25891303,AM Ghee 100,Dairy,87,2025-03-15,2025-03-18,83,0,0,0,0,0,0,21005.64
4312,FMR315501601,2025-03-14,789501,Best Market,"New Jersey, US",25891303,AM Ghee 100,Dairy,27,2025-03-15,2025-03-15,27,1,1,1,1,1,1,6833.16
4313,FMR315702303,2025-03-14,789702,Sorefoz Mart,Ahmedabad,25891303,AM Ghee 100,Dairy,84,2025-03-15,2025-03-15,76,0,1,0,1,0,0,90.0
4314,FMR315221401,2025-03-14,789221,Atlas Stores,Ahmedabad,25891303,AM Ghee 100,Dairy,35,2025-03-15,2025-03-15,35,1,1,1,1,1,1,90.0
4315,FMR317221303,2025-03-14,789221,Atlas Stores,Ahmedabad,25891303,AM Ghee 100,Dairy,22,2025-03-17,2025-03-16,22,1,1,1,1,1,1,90.0
4316,FMR315121503,2025-03-14,789121,Coolblue,Ahmedabad,25891303,AM Ghee 100,Dairy,29,2025-03-15,2025-03-18,29,1,0,0,0,1,0,90.0
4317,FMR315101303,2025-03-14,789101,Costco Wholesale,"New Jersey, US",25891303,AM Ghee 100,Dairy,72,2025-03-15,2025-03-18,72,1,0,0,0,1,0,18221.76
4318,FMR316402303,2025-03-14,789402,Propel Mart,Ahmedabad,25891303,AM Ghee 100,Dairy,32,2025-03-16,2025-03-17,30,0,0,0,0,0,0,90.0
4319,FMR317903503,2025-03-14,789903,Elite Mart,Vadodara,25891303,AM Ghee 100,Dairy,33,2025-03-17,2025-03-17,33,1,1,1,1,0,0,90.0
4320,FMR315621403,2025-03-14,789621,Expert Mart,Ahmedabad,25891303,AM Ghee 100,Dairy,68,2025-03-15,2025-03-15,68,1,1,1,1,0,0,90.0
4321,FMR316621303,2025-03-14,789621,Expert Mart,Ahmedabad,25891303,AM Ghee 100,Dairy,44,2025-03-16,2025-03-19,44,1,0,0,0,1,0,90.0
4322,FMR315521501,2025-03-14,789521,Acclaimed Stores,Ahmedabad,25891303,AM Ghee 100,Dairy,57,2025-03-15,2025-03-15,57,1,1,1,1,0,0,90.0
4323,FMR315621403,2025-03-14,789621,Expert Mart,Ahmedabad,25891403,AM Curd 50,Dairy,329,2025-03-15,2025-03-15,329,1,1,1,1,0,0,10.0
4324,FMR315103403,2025-03-14,789103,Vijay Stores,Vadodara,25891203,AM Butter 500,Dairy,257,2025-03-15,2025-03-15,257,1,1,1,1,0,0,300.0
4325,FMR316103602,2025-03-14,789103,Vijay Stores,Vadodara,25891203,AM Butter 500,Dairy,146,2025-03-16,2025-03-16,146,1,1,1,1,0,0,300.0
4326,FMR315320503,2025-03-14,789320,Whole Foods Market,"New Jersey, US",25891203,AM Butter 500,Dairy,302,2025-03-15,2025-03-15,302,1,1,1,1,1,1,229290.48
4327,FMR316703203,2025-03-14,789703,Sorefoz Mart,Vadodara,25891203,AM Butter 500,Dairy,439,2025-03-16,2025-03-17,439,1,0,0,0,1,0,300.0
4328,FMR317521602,2025-03-14,789521,Acclaimed Stores,Ahmedabad,25891203,AM Butter 500,Dairy,173,2025-03-17,2025-03-18,138,0,0,0,0,0,0,300.0
4329,FMR315721203,2025-03-14,789721,Logic Stores,Ahmedabad,25891203,AM Butter 500,Dairy,381,2025-03-15,2025-03-14,381,1,1,1,1,1,1,300.0
4330,FMR316721502,2025-03-14,789721,Logic Stores,Ahmedabad,25891203,AM Butter 500,Dairy,369,2025-03-16,2025-03-16,369,1,1,1,1,0,0,300.0
4331,FMR317420501,2025-03-14,789420,Lidl,"New Jersey, US",25891203,AM Butter 500,Dairy,133,2025-03-17,2025-03-19,126,0,0,0,0,0,0,95664.24
4332,FMR315522503,2025-03-14,789522,Acclaimed Stores,Vadodara,25891203,AM Butter 500,Dairy,487,2025-03-15,2025-03-17,487,1,0,0,0,1,0,300.0
4333,FMR315403503,2025-03-14,789403,Propel Mart,Vadodara,25891203,AM Butter 500,Dairy,156,2025-03-15,2025-03-15,156,1,1,1,1,0,0,300.0
4334,FMR317403502,2025-03-14,789403,Propel Mart,Vadodara,25891203,AM Butter 500,Dairy,287,2025-03-17,2025-03-17,287,1,1,1,1,0,0,300.0
4335,FMR315301203,2025-03-14,789301,Foodtown,"New Jersey, US",25891203,AM Butter 500,Dairy,237,2025-03-15,2025-03-15,225,0,1,0,1,0,0,170829.0
4336,FMR316301502,2025-03-14,789301,Foodtown,"New Jersey, US",25891203,AM Butter 500,Dairy,105,2025-03-16,2025-03-16,105,1,1,1,1,1,1,79720.2
4337,FMR315121203,2025-03-14,789121,Coolblue,Ahmedabad,25891203,AM Butter 500,Dairy,369,2025-03-15,2025-03-16,369,1,0,0,0,1,0,300.0
4338,FMR317221203,2025-03-14,789221,Atlas Stores,Ahmedabad,25891203,AM Butter 500,Dairy,396,2025-03-17,2025-03-17,396,1,1,1,1,1,1,300.0
4339,FMR316501203,2025-03-14,789501,Best Market,"New Jersey, US",25891203,AM Butter 500,Dairy,470,2025-03-16,2025-03-16,470,1,1,1,1,1,1,356842.8
4340,FMR316601203,2025-03-14,789601,Price Rite,"New Jersey, US",25891203,AM Butter 500,Dairy,488,2025-03-16,2025-03-17,439,0,0,0,0,0,0,333306.36
4341,FMR315102203,2025-03-14,789102,Vijay Stores,Ahmedabad,25891203,AM Butter 500,Dairy,139,2025-03-15,2025-03-15,139,1,1,1,1,0,0,300.0
4342,FMR317902301,2025-03-14,789902,Elite Mart,Ahmedabad,25891203,AM Butter 500,Dairy,487,2025-03-17,2025-03-17,487,1,1,1,1,1,1,300.0
4343,FMR316903601,2025-03-14,789903,Elite Mart,Vadodara,25891203,AM Butter 500,Dairy,430,2025-03-16,2025-03-16,408,0,1,0,1,0,0,300.0
4344,FMR317421203,2025-03-14,789421,Lotus Mart,Ahmedabad,25891203,AM Butter 500,Dairy,243,2025-03-17,2025-03-18,231,0,0,0,0,0,0,300.0
4345,FMR315702303,2025-03-14,789702,Sorefoz Mart,Ahmedabad,25891203,AM Butter 500,Dairy,423,2025-03-15,2025-03-15,338,0,1,0,1,0,0,300.0
4346,FMR316621203,2025-03-14,789621,Expert Mart,Ahmedabad,25891203,AM Butter 500,Dairy,196,2025-03-16,2025-03-15,196,1,1,1,1,1,1,300.0
4347,FMR315201602,2025-03-14,789201,Rel Fresh,"New Jersey, US",25891302,AM Ghee 150,Dairy,38,2025-03-15,2025-03-15,36,0,1,0,1,0,0,12147.84
4348,FMR317122302,2025-03-14,789122,Coolblue,Vadodara,25891302,AM Ghee 150,Dairy,80,2025-03-17,2025-03-20,72,0,0,0,0,0,0,135.0
4349,FMR315401403,2025-03-14,789401,Wegmans,"New Jersey, US",25891302,AM Ghee 150,Dairy,86,2025-03-15,2025-03-15,77,0,1,0,1,0,0,25982.88
4350,FMR316101302,2025-03-14,789101,Costco Wholesale,"New Jersey, US",25891302,AM Ghee 150,Dairy,91,2025-03-16,2025-03-16,91,1,1,1,1,0,0,30707.04
4351,FMR315601302,2025-03-14,789601,Price Rite,"New Jersey, US",25891302,AM Ghee 150,Dairy,32,2025-03-15,2025-03-18,29,0,0,0,0,0,0,9785.76
4352,FMR315903302,2025-03-14,789903,Elite Mart,Vadodara,25891302,AM Ghee 150,Dairy,81,2025-03-15,2025-03-17,65,0,0,0,0,0,0,135.0
4353,FMR315503302,2025-03-14,789503,Viveks Stores,Vadodara,25891302,AM Ghee 150,Dairy,37,2025-03-15,2025-03-17,37,1,0,0,0,1,0,135.0
4354,FMR315422402,2025-03-14,789422,Lotus Mart,Vadodara,25891302,AM Ghee 150,Dairy,20,2025-03-15,2025-03-16,20,1,0,0,0,1,0,135.0
4355,FMR316422302,2025-03-14,789422,Lotus Mart,Vadodara,25891302,AM Ghee 150,Dairy,83,2025-03-16,2025-03-19,83,1,0,0,0,1,0,135.0
4356,FMR317422302,2025-03-14,789422,Lotus Mart,Vadodara,25891302,AM Ghee 150,Dairy,23,2025-03-17,2025-03-17,18,0,1,0,1,0,0,135.0
4357,FMR317301602,2025-03-14,789301,Foodtown,"New Jersey, US",25891302,AM Ghee 150,Dairy,36,2025-03-17,2025-03-17,36,1,1,1,1,0,0,12147.84
4358,FMR315420301,2025-03-14,789420,Lidl,"New Jersey, US",25891301,AM Ghee 250,Dairy,42,2025-03-15,2025-03-17,40,0,0,0,0,0,0,20246.399999999998
4359,FMR315703403,2025-03-14,789703,Sorefoz Mart,Vadodara,25891301,AM Ghee 250,Dairy,56,2025-03-15,2025-03-15,56,1,1,1,1,0,0,225.0
4360,FMR315102301,2025-03-14,789102,Vijay Stores,Ahmedabad,25891301,AM Ghee 250,Dairy,37,2025-03-15,2025-03-14,30,0,1,0,1,0,0,225.0
4361,FMR316102503,2025-03-14,789102,Vijay Stores,Ahmedabad,25891301,AM Ghee 250,Dairy,88,2025-03-16,2025-03-16,88,1,1,1,1,1,1,225.0
4362,FMR315122301,2025-03-14,789122,Coolblue,Vadodara,25891301,AM Ghee 250,Dairy,27,2025-03-15,2025-03-15,27,1,1,1,1,1,1,225.0
4363,FMR316122301,2025-03-14,789122,Coolblue,Vadodara,25891301,AM Ghee 250,Dairy,49,2025-03-16,2025-03-18,47,0,0,0,0,0,0,225.0
4364,FMR316101302,2025-03-14,789101,Costco Wholesale,"New Jersey, US",25891301,AM Ghee 250,Dairy,94,2025-03-16,2025-03-16,85,0,1,0,1,0,0,43023.6
4365,FMR317421301,2025-03-14,789421,Lotus Mart,Ahmedabad,25891301,AM Ghee 250,Dairy,21,2025-03-17,2025-03-17,20,0,1,0,1,0,0,225.0
4366,FMR317720301,2025-03-14,789720,Colonial Farms,"New Jersey, US",25891301,AM Ghee 250,Dairy,99,2025-03-17,2025-03-18,99,1,0,0,0,1,0,50109.84
4367,FMR316103602,2025-03-14,789103,Vijay Stores,Vadodara,25891301,AM Ghee 250,Dairy,68,2025-03-16,2025-03-16,68,1,1,1,1,0,0,225.0
4368,FMR317121602,2025-03-14,789121,Coolblue,Ahmedabad,25891301,AM Ghee 250,Dairy,93,2025-03-17,2025-03-18,93,1,0,0,0,0,0,225.0
4369,FMR315601301,2025-03-14,789601,Price Rite,"New Jersey, US",25891301,AM Ghee 250,Dairy,48,2025-03-15,2025-03-15,46,0,1,0,1,0,0,23283.359999999997
4370,FMR315201602,2025-03-14,789201,Rel Fresh,"New Jersey, US",25891301,AM Ghee 250,Dairy,31,2025-03-15,2025-03-15,31,1,1,1,1,0,0,15690.96
4371,FMR317402601,2025-03-14,789402,Propel Mart,Ahmedabad,25891301,AM Ghee 250,Dairy,91,2025-03-17,2025-03-17,86,0,1,0,1,0,0,225.0
4372,FMR316503601,2025-03-14,789503,Viveks Stores,Vadodara,25891301,AM Ghee 250,Dairy,66,2025-03-16,2025-03-16,63,0,1,0,1,0,0,225.0
4373,FMR315520401,2025-03-14,789520,Fairway Market,"New Jersey, US",25891301,AM Ghee 250,Dairy,79,2025-03-15,2025-03-17,79,1,0,0,0,1,0,39986.64
4374,FMR316520301,2025-03-14,789520,Fairway Market,"New Jersey, US",25891301,AM Ghee 250,Dairy,97,2025-03-16,2025-03-18,92,0,0,0,0,0,0,46566.719999999994
4375,FMR316622603,2025-03-14,789622,Expert Mart,Vadodara,25891301,AM Ghee 250,Dairy,62,2025-03-16,2025-03-16,62,1,1,1,1,0,0,225.0
4376,FMR316220301,2025-03-14,789220,ShopRite,"New Jersey, US",25891301,AM Ghee 250,Dairy,38,2025-03-16,2025-03-17,38,1,0,0,0,1,0,19234.079999999998
4377,FMR317220603,2025-03-14,789220,ShopRite,"New Jersey, US",25891301,AM Ghee 250,Dairy,77,2025-03-17,2025-03-17,77,1,1,1,1,1,1,38974.32
4378,FMR317902301,2025-03-14,789902,Elite Mart,Ahmedabad,25891301,AM Ghee 250,Dairy,77,2025-03-17,2025-03-17,77,1,1,1,1,1,1,225.0
4379,FMR315422601,2025-03-14,789422,Lotus Mart,Vadodara,25891301,AM Ghee 250,Dairy,39,2025-03-15,2025-03-17,31,0,0,0,0,0,0,225.0
4380,FMR315303501,2025-03-14,789303,Expression Stores,Vadodara,25891102,AM Milk 250,Dairy,449,2025-03-15,2025-03-15,449,1,1,1,1,1,1,62.0
4381,FMR315721501,2025-03-14,789721,Logic Stores,Ahmedabad,25891102,AM Milk 250,Dairy,332,2025-03-15,2025-03-15,332,1,1,1,1,0,0,62.0
4382,FMR317721102,2025-03-14,789721,Logic Stores,Ahmedabad,25891102,AM Milk 250,Dairy,498,2025-03-17,2025-03-17,498,1,1,1,1,1,1,62.0
4383,FMR315521501,2025-03-14,789521,Acclaimed Stores,Ahmedabad,25891102,AM Milk 250,Dairy,432,2025-03-15,2025-03-15,389,0,1,0,1,0,0,62.0
4384,FMR317520102,2025-03-14,789520,Fairway Market,"New Jersey, US",25891102,AM Milk 250,Dairy,335,2025-03-17,2025-03-20,318,0,0,0,0,0,0,53652.96
4385,FMR315622602,2025-03-14,789622,Expert Mart,Vadodara,25891102,AM Milk 250,Dairy,498,2025-03-15,2025-03-15,498,1,1,1,1,1,1,62.0
4386,FMR317622602,2025-03-14,789622,Expert Mart,Vadodara,25891102,AM Milk 250,Dairy,476,2025-03-17,2025-03-17,476,1,1,1,1,0,0,62.0
4387,FMR317422102,2025-03-14,789422,Lotus Mart,Vadodara,25891102,AM Milk 250,Dairy,384,2025-03-17,2025-03-16,346,0,1,0,1,0,0,62.0
4388,FMR317720102,2025-03-14,789720,Colonial Farms,"New Jersey, US",25891102,AM Milk 250,Dairy,425,2025-03-17,2025-03-19,425,1,0,0,0,1,0,71706.0
4389,FMR316321102,2025-03-14,789321,Chiptec Stores,Ahmedabad,25891102,AM Milk 250,Dairy,333,2025-03-16,2025-03-15,300,0,1,0,1,0,0,62.0
4390,FMR315103403,2025-03-14,789103,Vijay Stores,Vadodara,25891102,AM Milk 250,Dairy,316,2025-03-15,2025-03-15,300,0,1,0,1,0,0,62.0
4391,FMR317103403,2025-03-14,789103,Vijay Stores,Vadodara,25891102,AM Milk 250,Dairy,361,2025-03-17,2025-03-17,343,0,1,0,1,0,0,62.0
4392,FMR315703403,2025-03-14,789703,Sorefoz Mart,Vadodara,25891102,AM Milk 250,Dairy,425,2025-03-15,2025-03-15,425,1,1,1,1,0,0,62.0
4393,FMR316703402,2025-03-14,789703,Sorefoz Mart,Vadodara,25891102,AM Milk 250,Dairy,435,2025-03-16,2025-03-16,348,0,1,0,1,0,0,62.0
4394,FMR315702303,2025-03-14,789702,Sorefoz Mart,Ahmedabad,25891102,AM Milk 250,Dairy,311,2025-03-15,2025-03-15,311,1,1,1,1,0,0,62.0
4395,FMR316702102,2025-03-14,789702,Sorefoz Mart,Ahmedabad,25891102,AM Milk 250,Dairy,357,2025-03-16,2025-03-16,339,0,1,0,1,0,0,62.0
4396,FMR315220603,2025-03-14,789220,ShopRite,"New Jersey, US",25891102,AM Milk 250,Dairy,360,2025-03-15,2025-03-15,360,1,1,1,1,0,0,60739.2
4397,FMR315101501,2025-03-14,789101,Costco Wholesale,"New Jersey, US",25891102,AM Milk 250,Dairy,347,2025-03-15,2025-03-15,347,1,1,1,1,1,1,58545.84
4398,FMR316122602,2025-03-14,789122,Coolblue,Vadodara,25891102,AM Milk 250,Dairy,346,2025-03-16,2025-03-19,329,0,0,0,0,0,0,62.0
4399,FMR317122302,2025-03-14,789122,Coolblue,Vadodara,25891102,AM Milk 250,Dairy,347,2025-03-17,2025-03-20,330,0,0,0,0,0,0,62.0
4400,FMR317621102,2025-03-14,789621,Expert Mart,Ahmedabad,25891102,AM Milk 250,Dairy,308,2025-03-17,2025-03-17,308,1,1,1,1,1,1,62.0
4401,FMR317102502,2025-03-14,789102,Vijay Stores,Ahmedabad,25891502,AM Biscuits 500,Food,144,2025-03-17,2025-03-17,137,0,1,0,1,0,0,200.0
4402,FMR315622502,2025-03-14,789622,Expert Mart,Vadodara,25891502,AM Biscuits 500,Food,216,2025-03-15,2025-03-17,173,0,0,0,0,0,0,200.0
4403,FMR317320601,2025-03-14,789320,Whole Foods Market,"New Jersey, US",25891502,AM Biscuits 500,Food,174,2025-03-17,2025-03-17,157,0,1,0,1,0,0,79467.12
4404,FMR316201502,2025-03-14,789201,Rel Fresh,"New Jersey, US",25891502,AM Biscuits 500,Food,160,2025-03-16,2025-03-15,160,1,1,1,1,1,1,80985.59999999999
4405,FMR315301502,2025-03-14,789301,Foodtown,"New Jersey, US",25891502,AM Biscuits 500,Food,135,2025-03-15,2025-03-16,135,1,0,0,0,1,0,68331.59999999999
4406,FMR316301502,2025-03-14,789301,Foodtown,"New Jersey, US",25891502,AM Biscuits 500,Food,128,2025-03-16,2025-03-16,128,1,1,1,1,1,1,64788.479999999996
4407,FMR317121601,2025-03-14,789121,Coolblue,Ahmedabad,25891502,AM Biscuits 500,Food,108,2025-03-17,2025-03-17,108,1,1,1,1,1,1,200.0
4408,FMR317503502,2025-03-14,789503,Viveks Stores,Vadodara,25891502,AM Biscuits 500,Food,241,2025-03-17,2025-03-17,217,0,1,0,1,0,0,200.0
4409,FMR316721502,2025-03-14,789721,Logic Stores,Ahmedabad,25891502,AM Biscuits 500,Food,179,2025-03-16,2025-03-16,179,1,1,1,1,0,0,200.0
4410,FMR316403603,2025-03-14,789403,Propel Mart,Vadodara,25891502,AM Biscuits 500,Food,220,2025-03-16,2025-03-16,220,1,1,1,1,1,1,200.0
4411,FMR317403502,2025-03-14,789403,Propel Mart,Vadodara,25891502,AM Biscuits 500,Food,211,2025-03-17,2025-03-17,211,1,1,1,1,0,0,200.0
4412,FMR315321502,2025-03-14,789321,Chiptec Stores,Ahmedabad,25891502,AM Biscuits 500,Food,104,2025-03-15,2025-03-17,104,1,0,0,0,1,0,200.0
4413,FMR316402601,2025-03-14,789402,Propel Mart,Ahmedabad,25891502,AM Biscuits 500,Food,134,2025-03-16,2025-03-16,134,1,1,1,1,1,1,200.0
4414,FMR317402601,2025-03-14,789402,Propel Mart,Ahmedabad,25891502,AM Biscuits 500,Food,215,2025-03-17,2025-03-17,215,1,1,1,1,0,0,200.0
4415,FMR315501601,2025-03-14,789501,Best Market,"New Jersey, US",25891502,AM Biscuits 500,Food,116,2025-03-15,2025-03-15,116,1,1,1,1,1,1,58714.56
4416,FMR316501502,2025-03-14,789501,Best Market,"New Jersey, US",25891502,AM Biscuits 500,Food,148,2025-03-16,2025-03-17,133,0,0,0,0,0,0,67319.28
4417,FMR315421502,2025-03-14,789421,Lotus Mart,Ahmedabad,25891502,AM Biscuits 500,Food,185,2025-03-15,2025-03-17,176,0,0,0,0,0,0,200.0
4418,FMR317403403,2025-03-14,789403,Propel Mart,Vadodara,25891403,AM Curd 50,Dairy,270,2025-03-17,2025-03-18,270,1,0,0,0,1,0,10.0
4419,FMR317520403,2025-03-14,789520,Fairway Market,"New Jersey, US",25891403,AM Curd 50,Dairy,266,2025-03-17,2025-03-18,266,1,0,0,0,1,0,22439.76
4420,FMR317420403,2025-03-14,789420,Lidl,"New Jersey, US",25891403,AM Curd 50,Dairy,249,2025-03-17,2025-03-18,249,1,0,0,0,1,0,21005.64
4421,FMR315603403,2025-03-14,789603,Info Stores,Vadodara,25891403,AM Curd 50,Dairy,491,2025-03-15,2025-03-15,491,1,1,1,1,1,1,10.0
4422,FMR316221603,2025-03-14,789221,Atlas Stores,Ahmedabad,25891403,AM Curd 50,Dairy,309,2025-03-16,2025-03-16,309,1,1,1,1,0,0,10.0
4423,FMR316721502,2025-03-14,789721,Logic Stores,Ahmedabad,25891403,AM Curd 50,Dairy,400,2025-03-16,2025-03-16,320,0,1,0,1,0,0,10.0
4424,FMR315703403,2025-03-14,789703,Sorefoz Mart,Vadodara,25891403,AM Curd 50,Dairy,351,2025-03-15,2025-03-15,281,0,1,0,1,0,0,10.0
4425,FMR315503403,2025-03-14,789503,Viveks Stores,Vadodara,25891403,AM Curd 50,Dairy,448,2025-03-15,2025-03-15,448,1,1,1,1,1,1,10.0
4426,FMR317122403,2025-03-14,789122,Coolblue,Vadodara,25891403,AM Curd 50,Dairy,340,2025-03-17,2025-03-16,340,1,1,1,1,1,1,10.0
4427,FMR316102503,2025-03-14,789102,Vijay Stores,Ahmedabad,25891403,AM Curd 50,Dairy,299,2025-03-16,2025-03-16,299,1,1,1,1,1,1,10.0
4428,FMR315101501,2025-03-14,789101,Costco Wholesale,"New Jersey, US",25891403,AM Curd 50,Dairy,442,2025-03-15,2025-03-15,442,1,1,1,1,1,1,37287.12
4429,FMR317303603,2025-03-14,789303,Expression Stores,Vadodara,25891403,AM Curd 50,Dairy,318,2025-03-17,2025-03-17,318,1,1,1,1,0,0,10.0
4430,FMR315521403,2025-03-14,789521,Acclaimed Stores,Ahmedabad,25891403,AM Curd 50,Dairy,393,2025-03-15,2025-03-17,393,1,0,0,0,1,0,10.0
4431,FMR315103403,2025-03-14,789103,Vijay Stores,Vadodara,25891403,AM Curd 50,Dairy,482,2025-03-15,2025-03-15,458,0,1,0,1,0,0,10.0
4432,FMR316103602,2025-03-14,789103,Vijay Stores,Vadodara,25891403,AM Curd 50,Dairy,235,2025-03-16,2025-03-16,235,1,1,1,1,0,0,10.0
4433,FMR317103403,2025-03-14,789103,Vijay Stores,Vadodara,25891403,AM Curd 50,Dairy,257,2025-03-17,2025-03-17,244,0,1,0,1,0,0,10.0
4434,FMR315401403,2025-03-14,789401,Wegmans,"New Jersey, US",25891403,AM Curd 50,Dairy,463,2025-03-15,2025-03-15,463,1,1,1,1,0,0,39058.68
4435,FMR315121503,2025-03-14,789121,Coolblue,Ahmedabad,25891503,AM Biscuits 250,Food,195,2025-03-15,2025-03-18,195,1,0,0,0,1,0,100.0
4436,FMR315403503,2025-03-14,789403,Propel Mart,Vadodara,25891503,AM Biscuits 250,Food,216,2025-03-15,2025-03-15,194,0,1,0,1,0,0,100.0
